seen,username,id,time,location,votes,star,comment
1,白色条纹,whiteStripes,2022-01-07 16:14:07,,16,40,只缘身在此山中。艺术家终其一生的浪漫。
1,青争火户,202666072,2022-01-07 11:58:18,,6,40,画面至美拉了不少分。
1,半克布洛芬,182233130,2022-01-07 11:33:53,,48,50,阅尽好花千万树，愿君记取此一枝。
1,贝小康,191081801,2022-01-09 10:49:46,,9,30,做了这么久了，怎么还是人物与背景风格不匹配。薄弱的单线和平铺的单色，这种和主旋律动画风格的形象设计，难以想象会和这种传统风格的背景出自一个制作组。
1,Panda的影音,PandaMovieMusic,2022-05-12 16:39:14,,0,40,昨儿才发现《中国唱诗班》系列动画又出新作了。今天看完这部《咏梅》，个人感觉：好些背景古香古色 美轮美奂，人物动作却差强人意（存在人物嘴巴未动却说着台词等问题），此系列于我而言的优缺点一如既往、依然存在，让我联想到「新海诚」早期的作品。真心希望主创们在制作层面能够取精去糟、更上一层楼。
1,kakakarl,zhanyakui,2022-06-06 16:29:36,,0,40,这系列的风格 配上奇幻故事是极好的。
1,阿默沫,MonicaSXY,2022-05-23 15:54:11,,1,40,美术和配乐填补了剧情的俗套。中国唱诗班系列还是能让人期待的。
1,浮生若梦,nodane,2022-06-21 05:57:56,,1,40,此系列最佳，尤其是梅娘的形象设计上很用心，有种古风的美，而梅娘的五官意象化为花叶山枝的转场也不错。最是人间留不住，朱颜辞镜花辞树，此情可待成追忆，只是当时已惘然啊。
1,恩诺,127396395,2022-01-07 14:11:29,,13,30,画面很美，一流水平，故事和人物塑造得一塌糊涂。
1,管他冬夏与春秋,w281591832,2022-04-29 17:04:10,,0,,看了这么久，其实是配乐贯穿全场，起了煽情担当，但是评价里好像没有人提，我说一句
1,枕旁茉莉,meihuasannong,2022-02-02 19:28:21,,5,30,阅尽好花千万树，愿君记取此一枝。
1,黄一想,hdrsdgd,2022-06-18 12:48:40,,0,40,前面小景居然联想到外婆家
1,奔跑的小猪,164536294,2022-01-08 19:45:46,,9,30,画面更美了，可是这剧情和人物塑造，啥玩意
1,小程同学,154878092,2022-01-12 00:55:06,,8,40,美术补充了剧情上的俗套
1,甜芦黍,2854129,2022-01-07 21:54:43,,15,50,阅尽好花千万树，愿君记取此一支，泪目了
1,偶尔早睡,161038745,2022-01-07 12:15:39,,23,50,太会描画女子了，梅娘耳廓到孤峰的转场美绝!
1,小生影书,85926110,2022-05-29 22:53:07,,1,40,画面唯美，情致动人，世间花草树木，愿君携此一枝。
1,风中奇缘,62345168,2022-01-23 18:15:55,,8,50,阅尽好花千万树，愿君记取一枝梅，画风好唯美，故事也很动人
1,逝者无昼夜,216645067,2022-01-07 14:34:09,,5,50,最新一集把我美哭了，真美哭
1,大杰,58379930,2022-03-07 17:35:46,,3,50,一个遗憾，也是绝美的故事。这种爱情故事，适合用中国人的方式咏叹。
1,西北一枝花,200235909,2022-05-09 15:31:11,,0,40,虽然换了制作班子，但是画面依然很美
1,丑奴儿,35465129,2022-06-10 21:30:25,,0,,阅尽好花千万树，愿君记取此一支。
1,Danny,jidanni,2022-06-21 23:34:57,,0,30,6/6，期待继续出新！
1,求不得,187818685,2022-01-11 23:38:07,,1,40,画面美
1,哆啦Z梦,4275367,2022-01-09 11:54:27,,2,40,人物造型还是有些古早，场景真的很棒，梅娘很可爱
1,阿姆斯特丹的雨,152288544,2022-06-06 00:06:43,,0,50,太会画了
1,人民南路壹号,60911277,2022-03-26 21:15:25,,3,40,“终其一生，他从未刻过仕女，也未刻过梅花”
1,咸鱼壮壮,42904163,2022-09-23 00:43:01,福建,0,40,阅尽好花千万树，愿君记取此一支。
1,论,230385017,2022-11-17 02:56:23,安徽,0,40,依旧高质量，像我这种讨厌背古诗的学渣啊，居然爱上了古诗文，而且曾经觉得聒噪的朗读声居然在动画里被读的那样引人入胜…寻遍世间至美，最终是否也会发觉，世间绝美是那无可描述的情感？…
1,逢考必过,198444851,2022-03-18 21:18:01,,3,50,他走过千山万水，到头来发现，她才是那万水千山💓
1,不聪明的亚子,213388273,2022-11-10 04:03:28,广东,0,40,听说是最后一集了，这就是块儿烫手山芋。水墨画风，觳觫配乐，清新淡雅。画面和配音都无问题，但总觉得在当下这种火急火燎的社会节奏下，想强行静下来却又遭遇更大的反弹，看着唱诗班就如饕餮盛宴上狼吞虎咽，食而不知其味。
1,不二,3435624,2022-02-25 16:43:16,,0,40,究竟是梅娘，还是梅花
1,沸海鲸歌,96390757,2022-01-09 12:59:49,,0,40,视觉奇观，不夸张的说没有人物出现的场景真是每一帧都是壁纸；故事虽然没有跳脱才子佳人的传统志怪框架，但与历史人物的逸闻结合得甚为巧妙，也与清朝的背景相契合，和《相思》并列本系列中我最喜爱的作品。
1,牧医见侍卫,hbxamzyjy,2022-06-05 01:16:28,,0,50,—9.0分。—总喜欢这种带点寓意的内容，刀刻之路走到极致，这样的人生，不也很精彩吗？
1,青鸾舞镜,lyuwen,2022-01-11 22:23:04,,3,40,阅尽好花千万树，愿君记取此一枝。画风很美，遗憾很深
1,派瓦罗蒂,189711605,2022-06-07 13:24:18,,0,50,有情绪，有意像
1,蘭舟,summersxm,2022-03-29 20:26:11,,1,50,目前最好的一集 “阅尽好花千万树，愿君记取此一枝。”
1,ㅤ,201790031,2022-05-10 10:17:40,,0,40,"你唤它 它应你吗画入毫微 刻尽神妙 方能运刀如运笔少艾美人梅花的清芬逸趣运刀如运笔 但无论刀笔 最终用的还是你的五指啊时时摩挲仍是无从奏刀这花有心了西湖美如许西湖虽美但也不过是人工雕饰一早集了梅花上沃雪烹的茶阅尽好花千万树愿君记取此一枝待寻到那世间至美我便回来我是竹人不是竹匠I am a bamboo artist, not an artisan.唯有林泉幽涧Only a tranquil fountain in a forest, a secluded waterfall,隐逸高士a hermit, or an erudite.梅兰竹菊至于仕女之类虽不为不美但终属浮艳神明于规矩之中 变化于规矩之外"
1,聊赠一枝fa,douzi_232,2022-08-21 17:21:17,湖南,0,50,20180428，从《饮湖上初晴后雨》开始，20220821，至《咏梅》完结。也是我最爱的两集。
1,芝士甜心鱼摆摆,fishloveyeah,2022-06-04 09:56:14,,0,50,哭哭
1,UP罐子啊,103130820,2022-01-21 16:36:25,,0,50,换了制作公司，故事的模式变了，但依旧精彩
