seen,username,id,time,location,votes,star,comment
1,Norah.C,184799152,2022-07-19 06:49:40,,150,20,这拍的都是啥，前半感情部分搞的看起来很文艺，实际上寡淡如水，接着就是俗套的痛+渣男环节。爱情莫名其妙的开始结束，甚至让我开始怀疑是不是只要来个帅哥都可以。可能最形成反差感的小镇对女孩的偏见+法庭环节完全没有对比出一种力度。蜻蜓点水一般的囊括了青春，伤痛，情感，家庭，悬疑等等各种要素，但就是捏造不出一个整体，一段就只提一种一点就没了，谈不上融会贯通。而贯穿凶杀调查的背景叙述，并没有很好的铺陈整个故事。可能最赏心悦目的就是演员的颜值和自然环境了
1,雷克雅未克,gospursgo,2022-07-15 11:38:11,,838,40,不玩儿花活，不搞政治正确，就好好讲个故事，这类电影现在都不常见了。
1,牛奶配送员,71630244,2022-07-24 03:45:14,,305,30,小龙虾翻译成“蝲蛄”果然高级不少！（不用私信我了，知道是两个物种了）
1,小海豚豚,151001069,2022-07-16 10:00:04,,713,50,女主选得太好了，整体的气质特别是她的头发，就像森林里走出来的一样。Chase一开始就是一位入侵者。从房间到身体都是一种闯入，他不断画大饼，希望去改造Kya。Ted之前离开的决定可以理解，并且我觉得只有他才是唯一适合Kya的人。他们有共同的话题，相似的职业。初恋那一段太美了，在旋转的落叶下接吻，美得让人移不开眼。表面上讲的是一个女孩的两段爱情故事，放远来看其实是一个outsider面对生活和流言的恐惧和逃避。犹如律师在结辩时所说，所有人都在通过流言去了解Kya，却几乎没有人真正接触过她。最后的反转在情理之中。大自然没有dark side，它们所做的一切都是在保护自己…希望这部拿奖，年度最爱！
1,苦禄,eonsheng,2022-07-20 07:10:47,,247,30,悬疑惊悚的类别太具有误导性了，这是一部披着纯爱故事皮的女权教育片，观后感只有一句：男的不可信，还是专心发展事业、培养爱好靠谱，“女性要有自己的房间”。对本片有较复杂的情绪，一方面全片心无旁骛专心叙事的特质值得肯定，故事讲得比较引人入胜，氤氲缭绕的湿地在夏日里看着十分沁凉解暑，景色纯净透亮；另一方面美化的场景如沼泽、木屋和Kya装束等却又增添了故事的不可信、爱情的桥段又粉饰过度，Kya/Tate感情基础不够深入，等等一些小细节，都让观影体验变得怪异。整体灵气不足
1,宋夕,102004738,2022-08-29 02:56:53,德国,558,40,她是靠自己在沼泽中长大的女孩，是没有受过男权社会“驯化”自由生长的人，是懂得反击的大自然里的雌性生物。
1,ChrisKirk,58244021,2022-07-27 03:33:20,,67,20,怎么会有这么无聊冗长的庭审戏，怎么会有如此毫无轨迹的女性成长，怎么会有这么模糊拖沓的悬疑反转。女主也实在太都市了，納得できない。
1,十一子,133671333,2022-08-05 06:16:24,,405,50,"母螳螂会因为两种原因吸引公螳螂：想要和他们繁衍后代，或是想要他们的性命作为下一餐。Kya始终保留了不可捉摸、不可控制的一面，我们不知道她是哪一种“母螳螂”。直到影片结尾，我们才知道她真的杀了Chase。Kya拒绝用司法体系卫护自身，她从来没有受到社会的庇护，所以更不会祈求社会的怜悯，不需要他人判决她的人格、施舍她自由。影片中，法庭进程中插叙了她从小到大与三个男人的经历（家暴的父亲、不告而别的Tate, 暴力占有她的Chase）。法庭上的辩护为她迎取了正义和自由，但这与她的初衷背道而行。影片的结尾颠覆了法庭判决的正义性与合法性，正好留下了一片Kya想要的灰色地带。"
1,纸躯,luojiu,2022-07-15 12:54:54,,187,30,Cineplex.Scotiabank Theatre.买了今天的第一场，生生坐了2小时。现在有一点理解，为什么书改编的电影/电视剧，大部分都会收到老粉们都不满了。这，多好的景啊，为什么摄影技术什么的，非要拍出一个英国乡村爱情故事的感觉。女孩，也是沼泽地长大，从小自己收割贻贝，开船，亲力亲为的劳动人民，一副小身板非常瘦弱啊，更像是一个药剂师从小在室内长大的样子。我很期待的那些“成长”内容，全是一笔带过，还有她在庭上，作证的巴士时间那段，小说无比精彩，再次一笔带过。所以全片，能看的，就是景色和各种水彩的生物图了吗？苍天啊，到底定位是什么？观众是女性青少年吗？就看一个爱情暑假档？
1,toishiki,toishiki,2022-07-20 11:48:49,,197,50,从一开始同情女主原生家庭，到被她和tate甜翻，到开始不明白已经能打破语言障碍的女主为何不能放下童年桎梏去追求世界，再到生气看到后期的遇人不淑和激烈反抗到又被暖到的白头偕老。这片子好细腻手法也很精妙，本以为女主是自闭型得疏离，到最后才意识是最勇敢的坚持。仔细想想，只有她一开始选择了留下来和父亲共同生活，这种勇气和沉默反抗真得是很值得敬佩。虽然我也怪tate直接人间蒸发七年，但真得感谢他偷偷教会kya如何武装自己。kya是真得是位勇士。
1,杨星_606A,154311993,2022-07-18 07:37:15,,194,30,沼泽深处的干净又时尚的女孩的爱情故事
1,D,49949655,2022-07-19 10:36:28,,433,40,人（特指男人）想要启蒙她 改造她 占有她 掠夺她 她说 这片湿地可善可恶 披着糖水爱情片外衣的生态女权教育片 结局好童话 和暗黑童话 
1,passionfly,passionfly,2022-09-09 08:29:23,福建,62,50,1小时44分处出版商晚宴上的聊天是全篇精华。-Insects like fireflies eat their mate. -It’s amoral. -I don't know if there is a dark side to nature. Just inventive ways to endure against all odds. 要知道法理学最古老的流派叫“自然法”，这么想来，要么自然法学要么整个人类法律文明都有点讽刺。
1,WYZ,179156908,2022-09-12 05:46:00,美国,43,20,改编得挺失败的，尤其是女主童年阶段几乎没有，导致她看着不像是穷困出生的marsh girl，倒像anthropologie的模特
1,MMM,50431505,2022-07-15 00:07:17,,136,30,anthropologie和ralph lauren赞助的服装吧？
1,Sandy啦啦啦,187030028,2022-09-17 21:09:43,上海,47,50,惊喜之作 景色画面之美 让人沉醉最后的结局实在太棒了被捕猎者要想存活，捕猎者就必须死。大自然并没什么阴暗面，只是创造生存的方式。
1,Amiens,Doublelovelrj,2022-07-23 07:26:19,,380,40,还是原著译名「蝲蛄吟唱的地方」比较有诗意，Crawdads意为蝲蛄，通Crawfish，在俚语中为退缩者和胆小鬼之意。这是一首属于被侮辱与被损害者的少数派之歌。
1,原味乱码圣母,132686357,2022-07-16 09:31:08,,339,40,这部做的最成功的地方就是让我一个非常善于猜剧情发展的人完全忽略了去猜谁是凶手
1,allodoxaphobia,xmaggiez0309,2022-07-15 10:18:26,,241,40,老头律师为女主据理力争的样子真的把我感动到了
1,Ciciaego,missmici,2022-07-15 10:24:19,,110,30,画面很唯美，Daisy的演技也没问题，就是拍得太流水账了，更像是一个加长版的MV。
1,我就这样咋地吧,185372794,2022-07-22 20:05:01,,174,40,沼泽女孩最后不是孤零零一个人了，可我还是。其实每个女孩可能都曾经是沼泽女孩，被抛弃、流言、歧视、孤独、遇人不淑、遭遇暴力等等，可是现实生活里并没有黑人夫妇和律师爷爷，更没有陪我们终老的青梅竹马，倒是很多粗暴入侵和恶意隐瞒的外来者。
1,Dublin苍穹下,lavande,2022-09-18 13:21:35,四川,58,40,“每个生物都会做它必须做的事情来生存下去。当它感到受到威胁时，它不会跟人诉苦，也不会离开自己的领地，而是捍卫它，并在必要时展开杀戮。”
1,R,blingblingbuli,2022-08-15 03:34:43,,19,20,从头到尾就没有猜不中的剧情。好无聊。两个男主选的也……可能是我白男脸盲了吧。sex镜头总是拍的有一种亚当夏娃即视感。观看过程中脑袋上始终吊着两百个黑人问号。
