seen,username,id,time,location,votes,star,comment
1,柳三行,lsxfilm,2022-10-26 23:31:37,江苏,100,30,改编得并不成功的最主要原因，是为了避免俗套却滑向了平庸。可以看出导演有意让观众不要陷入反转而引起的刺激情绪，试图让观众更加靠近这种平静下的恐惧。两位的演技无法弥补过于单薄的人物，以至于男主从内敛温柔到歇斯底里也无法使这角色立体起来，观众看到的是一种理论上的表演，仿佛存在于某堂电影课上，而不是具体哪部电影之中。做为创作者，一味把谜团和反思以及反省扔给观众，显然是一种不负责或者说没劲的行为。说到底还是男主人物没塑造好，以及他与体制的碰撞缺乏深度展现。就这么说吧，即便本片主打反转（目前观众对反转类已经审美疲劳了），也会比本片精彩。导演技法有亮点，比如女主犯病时仍在抢救病人，仿佛在抢救自己的人生一样，这段特写极佳。但也有一些不太成熟的空镜头和一些书本气的运镜，总体上不差。
1,DA_JR11,171269738,2022-09-18 07:06:08,加拿大,92,40,TIFF22｜奥斯卡组名不虚传了属于是。劳模演心梗的那段要是没被提名都离谱。小雀斑演emo killer太有氛围了，主要是他那个innocent face🆘，谁看了不觉得心梗
1,桃桃林林,qijiuzhiyue,2022-10-27 14:00:20,福建,70,30,很好的一个题材，但感觉操作的过程中还是太多拉扯和纠结了。一边想把核心指向制度与医院，但又想给两位演员足够的表演空间，最终有点两头不都不挨着了，略遗憾。但表演部门确实强。
1,Otocolobus,clementinetsu,2022-09-18 12:57:29,加拿大,61,30,跟我想象的不一样，我以为整个电影就是很密集的劳模雀斑对话中雀斑吐露了犯罪的事实，结果从一开始就有警察介入了……优点是suspense建立的不错，但感觉整个电影既没有面对杀人犯的紧张，也没有破案的快感，对抗体制也没有那种无力或者无奈感。雀斑这个角色很难演，电影为了不脱离事实，对这个人物的挖掘也不是很深入，总体还是围绕劳模姐来的。但因为雀斑的角色不好立，劳模姐的角色也没有着力点吧。
1,Parity,191096149,2022-09-26 05:44:12,瑞士,30,50,#ZFF 18th5-属于美国医疗体系的《杀人回忆》影片基本是二分的，前一半Amy与Charlie在心理上处于同一阵线面对内外掺杂的困局，而后一半转为了对立。惊悚的氛围漫布在有限的夜间室内空间里。（Amy心脏出问题那段现场放映意外中断20分钟，好像是出现了一些医疗状况，可见这个演得……小雀斑本人好帅好可爱
1,VicWallflower,53061557,2022-09-12 09:51:23,加拿大,53,40,"#TIFF2022#3.5.杀害400多个病人的是人，可真正让罪恶横行的还是institution和系统。故事本身虽然很有戏剧张力，但节奏感掌握不好就会plain,好在Krysty Wilson-Cairns编剧功底还是过硬的。然而电影本身确实透着Netflix近年同类作品的中庸之感，Chastain和Redmayne相对内敛的表演固然精彩，但显然对两人说难度不大。首映结束后Amy Loughren本人现身现场大概是最大的惊喜了。"
1,大奇特(Grinch),grinch,2022-10-26 21:34:08,北京,69,20,真实案例的失败改编，编剧显然只是利用了这个原型人物，却没有提出半点儿他犯下这一罪行的洞见。也没能深入到社会议题中去，即为什么医疗机构没有人阻止他？让他在这么长时间内逍遥法外的很大一部分原因是制度的缺陷，这才是背后值得说道的一番。
1,凡男森,fannansen,2022-10-26 19:46:11,广东,22,50,8.4 为电影的视角点赞，也许没有满足窥视杀手的猎奇心，但普通人的勇气更值得记载，电影阴冷的风格和amy的温暖折射出人性的善与恶，Slow burn 的节奏让主题在最后破茧而出。微妙、自然、动情—jess回归到她最好的表演方式，就像导演说的amy是我们普通人的superhero. And Chastain is a superhero too.
1,没啵,ifanmu,2022-10-28 02:46:10,山西,37,40,帝后就是不一样，把一个平铺直叙的本子演出了花，提名预定
1,zy_,50116920,2022-09-13 23:39:14,加拿大,29,40,impressive，比想象中好很多！好几个场景想到了「囚徒」，导演玩suspense的执行度非常有效。摄影 配乐 剪辑各方面都很赞，特别是配乐，也谢谢北欧导演没搞好莱坞那套亮到眼睛疼的打光😂 最出彩的肯定是演技部分，劳模姐刚拿金人，感觉这边就是给她最好的背书说：我值得(more)LOL
1,raku,quarkocean,2022-10-26 17:29:01,上海,11,50,比起惊悚剧情 感叹好一对姐妹花（这也和Elliot Page太像了！
1,胖丁桃,3497932,2022-10-27 21:28:16,黑龙江,43,30,平淡甚至平庸，因为找不到动机所以不能追究犯罪根源，结尾的那行字幕又没有支撑，因为影片同样缺少对制度的深究与诘问，罪恶深埋这么久，但本作对此的表现简直就像那些不负责任的医院一样浮皮潦草；导演可能试图营造一种平静下的惊悚与压抑，而观众能感受到的大概只有略微压抑的平静吧。只剩下两位演员的表演可看，虽然飚戏的确精彩，但放在这样清汤寡水的语境下，能凸显的也有限，比如小雀斑的情绪失控真的没有让观众觉得莫名其妙吗？不是一次成功的改编，两位主演的粉丝可以看一下。2.5.
1,不留痕迹,tonyzhang0102,2022-10-27 23:38:44,湖南,42,30,再次体现了社会主义的优越性，这要是在我们国家，体制内搞个劳务派遣合同都得翻八代祖坟，被这么多家医院劝退还能找到正经工作？结尾真的特别泄气，他没说犯罪动机你们就不可以去挖掘下么，那拍的意义在哪呢，友谊万岁？
1,饮歌,35790692,2022-09-18 04:12:07,加拿大,39,30,阴郁暗黑的风格，非常适合这样的故事。感觉整个电影的风格，甚至到故事完全是在为两个演员让路，完全是他们俩在秀演技。
1,郑博,160768910,2022-10-26 23:19:35,四川,10,50,They didn't stop me no one 
1,小红啊花,74509782,2022-09-12 13:41:26,加拿大,19,40,看完一段超棒的演技诠释下意识转头看向创作者的情节也是没想到发生在了我和小雀斑身上。
1,T0PSH1T,YthguaN,2022-10-26 16:29:00,山东,21,30,比想象中好看的是并没有做成正邪对立般的冷酷惊悚片 而是将重点放在Amy艰难的单身生活 医护工作和与Cullen的友情相处之中 反衬白衣天使连环杀人的撕裂感 Cullen有精神疾病及多次试图自杀的经历 我猜想他的内心是想要被抓到 被阻止的 人性深沉复杂不可探 但没有人该有权力扮演上帝
1,Carmen,53477720,2022-10-26 23:10:45,四川,40,30,至少不烂，但是整体节奏还是太拖沓了，刚讲到重点，啪叽，没了……有时候真的是很害怕看小雀斑演戏，因为演得太好，入戏太深😂
1,Cherry樱桃之远,cherry0908,2022-10-17 14:00:47,美国,32,40,Eddie一张人畜无害纯良无辜的脸，演个变态完全不让人起疑心，倒是很符合这个角色，Jessica也贡献了很好的演技，然而就是故事有点平，看完发现导演是丹麦人，果然是北欧片子冷峻的风格。
1,米歇,mimichellemzx,2022-09-12 13:44:12,加拿大,19,40,（人物特写剧）劳模姐和小雀斑的演技一流，把又一商业片/传记故事的人物随事件推进产生的心态变化呈现得惟妙惟肖，不得不钦佩大牌演员的演技功底。静待双人提名金球和奥斯卡。影片叙事也没啥槽点：《实习医生格蕾》等各种医患剧和《新闻编辑室》等新闻题材的结合体。
1,SundanceKid🌈,rudygiraffe,2022-10-29 22:20:40,浙江,8,30,预想的是惊悚的调子，加两位主演一个病态却沉静，一个正直推进调查双双飙戏。但成片竟然这么寡淡，属于要什么没什么，只有表演是理想的
1,frozenmoon,1233038,2022-10-30 22:34:54,北京,8,30,气氛控制和两个人的演技加了很多分。“I just did it.”其实是最真实的回答，人们都想知道原因和动机，但现实中可能永远没有答案，或者他不想说出答案，又或者连他自己也真的不知道答案。凡事都有答案是一种戏剧逻辑，一种理想逻辑，一种孩子气的逻辑，现实逻辑更混沌，更无常，更不可思议，更不可求，不可知。
1,柯里昂,pirealwei,2022-10-27 23:37:32,湖北,5,30,犯罪片入，调查片出，或者是导演自知技力有限，或者是为减少戏剧化效果有意为之，求稳的拍法倒可以理解，否则中间的“作案”过程大可以拍得轰轰烈烈一波三折。劳模姐圆梦奥斯卡后终于可以从容演回普通人角色，反倒是雀斑打演完霍金和《丹麦女孩》这两部正统传记后的自我颠覆还不太够，反面形象是其次，他急需一个更“抢戏”的角色来证明自己于选角上的不可替代性。
1,Chemtrails,HuxiStrandCine,2022-10-11 07:28:40,英国,6,30,2202了居然还有人拍这样公式化的电影，还好有演技惊人的Eddie和Jessica。
1,Pirouette,pirouette,2022-10-26 17:35:12,新西兰,3,30,拍得乏味，故事本身也乏味
1,Gypsy舟,209033725,2022-09-12 13:18:15,加拿大,11,40,叙事流畅，是很典型的奈飞喜欢的题材。但对于这个事件的切入点，我觉得可以有更带冲突更有转折的角度。
1,Kingsonic,194411904,2022-10-27 22:37:01,河北,10,40,导演略显平庸的叙事效果似乎和话剧改编作品类似，光芒最大化的压在了演员之间的情感碰撞，劳模接到了目前为止最为本色的角色，底层挣扎求生，气质可亲是演绎善良人母不二人选，倒是雀斑突破了以往的形象，审讯室二人精彩值得加分。
1,芊小乙,160040226,2022-10-30 21:05:40,山东,0,30,斑，sooooo cute！滤镜加持！剧情一点也不惊悚甚至有点无聊，结尾字幕一出我还以为我在看国产电影…
1,RebelHeart龙宝,35989324,2022-11-12 19:00:45,美国,0,30,因为这件事，我都忘了你的善良。
1,Icilian,liuchuanzi,2022-11-02 21:45:14,福建,1,30,小雀斑和劳模姐来拍这剧本实在太浪费了，没看出有什么能发挥的地方，一切都是那么无趣和陈腔滥调。大概他们只是单纯想跟对方飙戏才接的吧，但导演还是没拍出什么能回味的东西。
1,z.r.j.,157437501,2022-10-28 20:01:21,湖北,3,30,太一般了…以为可以看到小雀斑演一个变态杀人魔，结果全程连血都没见到；大喊“I can‘t I can’t”那段差点就让我以为他有人格分裂了（还有被抓前在车里的自言自语）。杀人动机感觉还是有点牵强，如果真的因为母亲的尸体在医院被伤害所以想报复医院的话，为什么选择在不同医院伤害那么多无辜的人？如果啥渴望好好对待尸体的话，为什么不去殡仪馆工作？也不是很理解为什么医院替他隐瞒（防止管理体系腐败败露吗？毕竟杀了那么多人医院都没发现）“服18个连续无期徒刑，直到2403年才有资格假释”属实没绷住，希望三百八十年后有子孙们替我看看查尔斯咋样了（bushi）
1,囍弗斯,themoonforgets,2022-10-28 01:19:49,辽宁,0,30,The Good Doctor 之后又来个 The Good Nurse 故事不新鲜，表演还行，氛围一般
1,基瑞尔,stevecarell,2022-10-26 21:57:38,四川,13,40,与其说是部不错的电影，更像是堂扣人心弦的“表演课”；Eddie和Jessica或许会被认为（有很大的可能）身背“金人魔咒”，但这里却成功解咒。试着在这个悬疑故事之外，揉入《疼痛难免》般的回响；喘息、无声、藏匿心绪、高压工作...气氛塑造一流，并且保持冷峻朴素的质感。当然本身《死亡医师》亦在推进相似故事，也有种很有趣的比照。尽管整个故事对于Charles的恶行没有更深入的捕捉与足够完整的动机分析，导致有种偏题之感；但扎实的演绎依然让人印象深刻。不过考虑到这是《战争》之后时隔许久的回归，本身也曾在《心灵猎人》短暂掌镜；导演的无功无过，或许背负了事前高额拿下项目所引起的期待。
1,野凡,20840262,2022-11-09 14:26:19,上海,4,40,甚为冷静客观的视角，摒弃悬疑悬念制造，不掺杂个人思考，平铺直叙展现一段由真实事件改编的故事。在四平八稳的叙事节奏中，劳模姐及小雀斑二人的表演显得尤为亮眼。尤其是到了临近结尾处二人两次对话的部分，劳模姐颤抖的手和喉头，拿捏得着实熨帖。面对高压问询，小雀斑面红耳赤、歇斯底里，爆发力十足。虽然到头来仍不知其作案动机，或许是童年创伤，又或许是对妻子的憎恶，但止于臆想，呈现真实，其实亦不失为一种冷峻客观的处理方式。
1,终结者,58057180,2022-11-04 06:21:51,北京,0,20,并不是关于“死亡护士”（相较于《死亡医生》来说）的故事。由于是悬疑片，着实令人心惊的是最后的片尾字幕。
1,Aubrey,237901015,2022-09-12 14:11:48,加拿大,11,40,TIFF全球首映！最后能在现场见到Amy真的很惊喜！
1,荆棘,AlohA0407,2022-10-30 09:24:14,美国,1,30,在这个事件中最值得关注的医疗系统全面崩盘的角度被完全的忽略是最让人失望的地方，以至于这部电影几乎完全失去了可以有的意义。而且最终选择被关注的母亲，其行为逻辑也难以让我信服...只能说劳模姐确实演得很好。
1,[未注销],thedarknine,2022-10-26 23:37:17,江苏,5,30,“他们从未阻止。”
1,苗儿,exhilarating,2022-10-27 06:30:24,挪威,1,40,Eddie的演技令人赞叹。真是个好演员啊！演serial killer也令观众眼睛发光。说实话前半段看他做暖男我还挺享受的，虽然同时感到巨大的不安。digoxin其实我知道，NKA pump inhibitor. 因为工作研究过atrial fibrillation。治疗心率不齐的药基本都有不太好的副作用。
1,小A,AngelinaAnne,2022-11-05 10:03:11,北京,0,30,这种真人真事恰是影视编导需要避开的，人物没有任何令人敬畏或同情的点。同是北欧导演御用编剧编而优则导，Eskil Vogt《无辜者》怪力乱神格调不高，但特异功能释放瞬间还是有些奇观感进而产生敬畏感（我承认我很俗）；Tobias Lindholm这部就很怪，首先不是自己写的剧本怎么就轮到他导，另外虽然看上去现实主义格调上来了，但你哪怕杀人过程适度加一些技巧也比现在好看很多（可惜受限所谓真事改编）。心脏病单亲家长这种设定激发的是苦情不是同情，激发同情不仅是悲惨境地，更是努力到接近极限还无法改变悲惨境地的绝望。大家台词功底不错，白人警察的抽搐脸设定没用好。可能是故意把有男主在的场景调得很黑暗，但实在看着太难受。
1,yѧѳ⑉爻,93484113,2022-11-08 14:15:30,辽宁,2,40,对埃迪的神情没有抵抗力 他对温柔的演绎和脸色一转的忧郁无奈无可奉告都太适合他了 Cullen在餐厅拍桌子吓我一跳和审讯室里的I can't发疯式输出 太牛了 完全是被埃迪和劳模姐的演技所吸引 劳模颤抖的手等就不多夸了 希望埃迪多演一些悬疑片
1,海娃兒,imjerry,2022-10-30 00:03:45,广东,5,20,凶手做了十六年护士，受害者可能达到400人，那么多家医院怀疑但都没有采取行动，也没有受到起诉，他也从来没有解释过杀人原因。这些为什么只在片尾悠哉游哉地打字幕出来啊？该拍出来啊！搞不懂。
1,William H D Lee,79406629,2022-10-27 04:34:48,中国香港,1,30,死亡天使
1,熊仔面,nevertori,2022-11-11 20:51:29,上海,0,30,劳模姐~~太闷了吧
1,理易封,42325900,2022-10-26 21:28:13,辽宁,2,30,连环杀人犯不止是这个人，而是这个社会，这个明哲保身而不去作为的官僚体系。只是因为没有人制止，所以害那么多人丢了性命，凶犯没有动机也没有悔过，是件挺离奇的事，但影片整体还是平缓很多，还是抱错期待了，两位表演撑起来一部电影
1,超cute侠,3403686,2022-11-05 09:47:32,山东,0,30,作为犯罪片来说，戏剧化程度不够，所以干脆放弃解谜，直指制度的黑暗，最后审讯戏留给两位主演一些空间发挥，只能说中规中矩吧。
1,老泰瑞,ccva,2022-10-29 21:42:24,江苏,0,20,故事实在太无聊温吞了。感觉创作者是想照着《沉默的羔羊》的模式拍个心理惊悚片的，然而劳模姐又是配角又想抢戏，人设很尴尬，只能说不是所有变态案件都适合影像化改编。小雀斑近几年是不是对这类边缘偏执狂情有独钟？
1,与碟私奔,1305791,2022-10-26 21:43:37,北京,2,40,飙戏的演技
1,水水,zhongshuishui,2022-10-31 19:49:39,北京,1,40,是非善恶，于公于私，取舍之间，可以。
1,Mr悠公子,146797984,2022-10-31 14:46:14,福建,0,30,有关主角生活的情节拍得像一部沉重乏味的家庭剧，而一旦涉及到主要故事则是一部正儿八经的侦探片，电影应该侧重于后者。但总得来说它是无趣的，结局与开头一样轻描淡写，奥斯卡影帝也没有发挥出与这个名称相匹配的表演。
1,VincentP,57523661,2022-10-27 10:04:12,美国,2,40,整体挺好看的，第一第二幕里诡异惊悚气氛的营造很不错，用逐渐zoom in的固定机位来展现抢救过程就很creepy和让人寒毛直竖。Charlie那么nice和少言寡语的外在也和他谋杀病人的举动形成了鲜明反差，这个寻找动机的心理也推动着剧情往前。不过如果可以在医院为什么要袒护Charlie的问题上深度挖掘一下，再能伸到对美国医疗体系的思考的话就更好了。不过这也不是一个电影的体量可以放得下的，做成3集的迷你剧或许会更好。
1,Rocrw,casper0211,2022-09-12 12:17:41,,12,40,The Good Nurse is definitely a GOOD film. 开头以为标题写的是他，最后发现其实是她。真实事件已经足够精彩，再加上影片对紧张氛围的把控，整部电影让人看得目不转睛。看两位影帝影后飙戏不要太爽，看来明年又是冲奥预定。在首映场有幸坐在了劳模姐Jessica Chastain的同排，放映结束后导演还把真·Amy Loughren请来了，这场的体验实在是太好了！！
1,matchbox,matchbox,2022-10-28 23:45:26,广东,0,30,开头那场戏的推镜头很抓人，但后面全程无力。核心人物动机挖不出来，从亲密旁观者的角度讲知人知面不知心的故事就也挺没意思的。
1,Spy Liu🌈,174770613,2022-10-30 02:04:41,新加坡,0,20,劳模姐表演不错。
1,Ber_雪碧,Bersprite,2022-10-29 15:05:39,北京,0,40,很反套路的传记电影，暗流涌动，并没有过多解释作案动机，可能全片只有他在开始凝视死去老人时的那漫长几秒，能展现这个角色背后的偏执和疯狂。自始至终我们也不得知他口中的女儿和前妻到底是真实存在，还是说出来为了取得她的信任。
1,mills,175639722,2022-10-27 16:20:53,辽宁,0,40,拍的非常克制，能看出导演给了两位主演很大的发挥空间，雀斑无辜的小眼神和劳模的大眼睛，颁奖季必提名，剧本没有继续深挖，不过如果深挖按照北欧导演的缓慢节奏能拍出来一季剧了，感觉网飞源码这回不太行，噪点糊成一大片
