seen,username,id,time,location,votes,star,comment
1,['顗礼'],['149152146'],['2022-09-26 05:56:36'],['加拿大'],['373'],['40'],['结尾哭死了，的确是女性受害者们的悲歌。剧作依旧存在牵强附会和逻辑漏洞，但在性别议题上的写法很亮眼，种种反套路的惊吓反转点都与“男人不行”&amp;“心疼男人会倒霉”的母题表达环环相扣，在没有用台词做明确观点输出的前提下也完成了对“男子气概”的绝妙讽刺。更亮眼的设置在于女主角是此类电影中少见的存在，她的行为逻辑是完全符合常理且智商在线的，她和“怪物”一起完成了对于过往同类电影之“厌女”属性的打脸。另，A24要不要考虑一下招募这个导演？']
1,['影探'],['178131964'],['2022-10-26 17:11:49'],['山东'],['360'],['40'],['那一跳，我惊了……那一枪，我犹豫了，也心痛了。']
1,['囍弗斯'],['themoonforgets'],['2022-10-27 20:47:12'],['辽宁'],['412'],['30'],['哈哈哈，后半段搞笑得猝不及防，四妹有点惨惨。这都不算女权片吧，只是讲了点实事。真的不要去心疼男人，会变得不幸。']
1,['1900'],['48385552'],['2022-10-26 23:11:16'],['四川'],['366'],['30'],['看到最后甚至有点希望女主不要扣下扳机🚬']
1,['TZ_Runner'],['67549177'],['2022-09-12 08:17:45'],['美国'],['155'],['30'],['第N+1部底特律劝退作品。。结构出彩的密室片，点子类似《寄生虫》，摄影很有恐怖游戏画面感。这年头“有趣的”恐怖片并不多见，三星半。']
1,['鸟鸟弗斯'],['dnarna_vicky'],['2022-10-27 02:01:37'],['丹麦'],['75'],[],['期待很高，看完之后觉的比不上smile。首先这个片子里所有人都有点智熄，女主戏份最多，女主最智熄。导演暗示她不要住那里，她就自顾自的说着没事儿，也不问问为啥；流浪汉说底下还有更可怕的东西，她也不问问是什么。您就没有好奇心吗？所以这个房子是怎么被挂在各种网站上租出去的呢？keith非要拉着女主往另一边跑又是为什么呢？我真的以为地底下还有另一个大怪来着，结果就老的动不了的frank。所以他为什么要挑那天自杀呢？因为枪被送到眼前了？我还以为他要拉铃召唤妈妈怪呢。第一段拍的最好，张力十足，展现女性在社会上面对太多危险整个人都很害怕的样子。。。然后我觉得导演就被夺舍了。。。']
1,['兔儿仙仙'],['April_me'],['2022-09-13 12:33:30'],[''],['245'],['50'],['四个字总结：男的不行']
1,['泥巴'],['155095938'],['2022-10-27 18:37:11'],['山东'],['36'],['30'],['airbnb为了硬广不惜自黑，以后小心在上面订到鬼屋。想起几年前用它在花莲订了个公寓，晚上到了以后发现是五十年以上的老屋，木地板咯吱咯吱，且掀开马桶发现有撮长头发……本片在万圣节扎堆的一系列恐怖片中算是质量最好的一个，三段式分的有点儿意思，悬疑基本保持到片尾。']
1,['便携式小桔灯'],['200015667'],['2022-10-24 17:53:07'],['澳大利亚'],['308'],['40'],['全场最无辜选手：黑人大叔。']
1,['你好忧愁'],['88643356'],['2022-09-11 04:38:24'],['美国'],['208'],['40'],['房地产泡沫崩盘，metoo，无用police，中产阶级的骷髅柜，所有常见话题都精巧点到，但最难得的是真的很吓人']
